# %ECSV 1.0,,
# ---,,
# datatype:,,
# - {name: Ultracool Sheet Name, datatype: string},
# - {name: SIMPLE Source Name, datatype: string},
# - {name: SIMPLE URL, datatype: string, subtype: json}
# delimiter: ',',
# schema: astropy-2.0,,
Ultracool Sheet Name,SIMPLE Source Name,SIMPLE URL
WISEA J212354.78-365223.4,WISEA J212354.78-365223.4,"""https://simple-bd-archive.org/solo_result/WISEA%20J212354.78-365223.4"""
SDSS J212413.89+010000.3,SDSS J212413.89+010000.3,"""https://simple-bd-archive.org/solo_result/SDSS%20J212413.89%2B010000.3"""
LSPM J2124+4003,LSPM J2124+4003,"""https://simple-bd-archive.org/solo_result/LSPM%20J2124%2B4003"""
PSO J321.1619+18.8243,PSO J321.1619+18.8243,"""https://simple-bd-archive.org/solo_result/PSO%20J321.1619%2B18.8243"""
2MASS J21265040-8140293,2MASS J21265040-8140293,"""https://simple-bd-archive.org/solo_result/2MASS%20J21265040-8140293"""
2MASS J21265916+7617440,2MASS J21265916+7617440,"""https://simple-bd-archive.org/solo_result/2MASS%20J21265916%2B7617440"""
CFBDS J212702.19+002344.7,CFBDS J212702.19+002344.7,"""https://simple-bd-archive.org/solo_result/CFBDS%20J212702.19%2B002344.7"""
[HB88] M19,2MASS J21272613-4215183,"""https://simple-bd-archive.org/solo_result/2MASS%20J21272613-4215183"""
[HB88] M20,[HB88] M20,"""https://simple-bd-archive.org/solo_result/%5BHB88%5D%20M20"""
2MASSW J2130446-084520,2MASS J21304464-0845205,"""https://simple-bd-archive.org/solo_result/2MASS%20J21304464-0845205"""
SDSS J213151.87-001432.4,SDSS J213151.87-001432.4,"""https://simple-bd-archive.org/solo_result/SDSS%20J213151.87-001432.4"""
SDSS J213154.43-011939.3,SDSS J213154.43-011939.3,"""https://simple-bd-archive.org/solo_result/SDSS%20J213154.43-011939.3"""
2MASS J21321145+1341584,2MASS J21321145+1341584,"""https://simple-bd-archive.org/solo_result/2MASS%20J21321145%2B1341584"""
PSO J323.1320+29.5308,PSO J323.1320+29.5308,"""https://simple-bd-archive.org/solo_result/PSO%20J323.1320%2B29.5308"""
SDSS J213240.36+102949.4,2MASS J21324036+1029494,"""https://simple-bd-archive.org/solo_result/2MASS%20J21324036%2B1029494"""
2MASS J21324898-1452544,2MASS J21324898-1452544,"""https://simple-bd-archive.org/solo_result/2MASS%20J21324898-1452544"""
ULAS J213352.64-010343.4,ULAS J213352.64-010343.4,"""https://simple-bd-archive.org/solo_result/ULAS%20J213352.64-010343.4"""
SDSS J213352.72+101841.0,SDSS J213352.72+101841.0,"""https://simple-bd-archive.org/solo_result/SDSS%20J213352.72%2B101841.0"""
WISEPA J213456.73-713743.6,WISEPA J213456.73-713743.6,"""https://simple-bd-archive.org/solo_result/WISEPA%20J213456.73-713743.6"""
2MASS J21371044+1450475,2MASS J21371044+1450475,"""https://simple-bd-archive.org/solo_result/2MASS%20J21371044%2B1450475"""
2MASS J21373742+0808463,2MASS J21373742+0808463,"""https://simple-bd-archive.org/solo_result/2MASS%20J21373742%2B0808463"""
DENIS J2139136-352950,DENIS J2139136-352950,"""https://simple-bd-archive.org/solo_result/DENIS%20J2139136-352950"""
2MASS J21392676+0220226,2MASS J21392676+0220226,"""https://simple-bd-archive.org/solo_result/2MASS%20J21392676%2B0220226"""
2MASS J21395208+2148397,2MASS J21395208+2148397,"""https://simple-bd-archive.org/solo_result/2MASS%20J21395208%2B2148397"""
2MASSW J2140293+162518,2MASSW J2140293+162518,"""https://simple-bd-archive.org/solo_result/2MASSW%20J2140293%2B162518"""
2MASS J21403907+3655563,2MASS J21403907+3655563,"""https://simple-bd-archive.org/solo_result/2MASS%20J21403907%2B3655563"""
SDSS J214046.55+011259.7,2MASS J21404654+0112594,"""https://simple-bd-archive.org/solo_result/2MASS%20J21404654%2B0112594"""
CFBDS J214139.77-033739.0,CFBDS J214139.77-033739.0,"""https://simple-bd-archive.org/solo_result/CFBDS%20J214139.77-033739.0"""
WISEA J214155.85-511853.1,WISEA J214155.85-511853.1,"""https://simple-bd-archive.org/solo_result/WISEA%20J214155.85-511853.1"""
2MASS J21420580-3101162,2MASS J21420580-3101162,"""https://simple-bd-archive.org/solo_result/2MASS%20J21420580-3101162"""
HN Peg B,2MASS J21442847+1446077,"""https://simple-bd-archive.org/solo_result/2MASS%20J21442847%2B1446077"""
SDSS J214527.82-073434.1,SDSS J214527.82-073434.1,"""https://simple-bd-archive.org/solo_result/SDSS%20J214527.82-073434.1"""
DENIS-P J2146.1-2153,DENIS-P J2146.1-2153,"""https://simple-bd-archive.org/solo_result/DENIS-P%20J2146.1-2153"""
Wolf 940B,Wolf 940B,"""https://simple-bd-archive.org/solo_result/Wolf%20940B"""
WISE J214706.78-102924.0,WISE J214706.78-102924.0,"""https://simple-bd-archive.org/solo_result/WISE%20J214706.78-102924.0"""
2MASSW J2147436+143131,2MASSW J2147436+143131,"""https://simple-bd-archive.org/solo_result/2MASSW%20J2147436%2B143131"""
2MASS J21481326-6323265,2MASS J21481326-6323265,"""https://simple-bd-archive.org/solo_result/2MASS%20J21481326-6323265"""
2MASS J21481628+4003593,2MASS J21481633+4003594,"""https://simple-bd-archive.org/solo_result/2MASS%20J21481633%2B4003594"""
SIMP J21483578+2239427,SIMP J21483578+2239427,"""https://simple-bd-archive.org/solo_result/SIMP%20J21483578%2B2239427"""
CFBDSIR J214947.2-040308.9,CFBDSIR J214947.2-040308.9,"""https://simple-bd-archive.org/solo_result/CFBDSIR%20J214947.2-040308.9"""
2MASS J21495655+0603349,2MASS J21495655+0603349,"""https://simple-bd-archive.org/solo_result/2MASS%20J21495655%2B0603349"""
DENIS J2150133-661036,2MASS J21501324-6610366,"""https://simple-bd-archive.org/solo_result/2MASS%20J21501324-6610366"""
2MASS J21501592-7520367,2MASS J21501592-7520367,"""https://simple-bd-archive.org/solo_result/2MASS%20J21501592-7520367"""
NLTT 52268B,NLTT 52268B,"""https://simple-bd-archive.org/solo_result/NLTT%2052268B"""
2MASS J21512543-2441000,2MASS J21512543-2441000,"""https://simple-bd-archive.org/solo_result/2MASS%20J21512543-2441000"""
SDSS J215125.92-000200.7,SDSS J215125.92-000200.7,"""https://simple-bd-archive.org/solo_result/SDSS%20J215125.92-000200.7"""
2MASS J21512797+3547206,2MASS J21512797+3547206,"""https://simple-bd-archive.org/solo_result/2MASS%20J21512797%2B3547206"""
2MASS J21513839-4853542,2MASS J21513839-4853542,"""https://simple-bd-archive.org/solo_result/2MASS%20J21513839-4853542"""
2MASS J21513979+3402444,2MASS J21513979+3402444,"""https://simple-bd-archive.org/solo_result/2MASS%20J21513979%2B3402444"""
2MASS J21522609+0937575,2MASS J21522609+0937575,"""https://simple-bd-archive.org/solo_result/2MASS%20J21522609%2B0937575"""
LSPM J2153+1157B,LSPM J2153+1157B,"""https://simple-bd-archive.org/solo_result/LSPM%20J2153%2B1157B"""
2MASS J21542494-1023022,2MASS J21542494-1023022,"""https://simple-bd-archive.org/solo_result/2MASS%20J21542494-1023022"""
2MASS J21543318+5942187,2MASS J21543318+5942187,"""https://simple-bd-archive.org/solo_result/2MASS%20J21543318%2B5942187"""
SIMP J21543454-1055308,2MASS J21543454-1055308,"""https://simple-bd-archive.org/solo_result/2MASS%20J21543454-1055308"""
2MASS J21544859-7459134,2MASS J21544859-7459134,"""https://simple-bd-archive.org/solo_result/2MASS%20J21544859-7459134"""
2MASS J21555848+2345307,2MASS J21555848+2345307,"""https://simple-bd-archive.org/solo_result/2MASS%20J21555848%2B2345307"""
ULAS J215700.47+005614.5,ULAS J215700.47+005614.5,"""https://simple-bd-archive.org/solo_result/ULAS%20J215700.47%2B005614.5"""
2MASS J21572060+8340575,2MASS J21572060+8340575,"""https://simple-bd-archive.org/solo_result/2MASS%20J21572060%2B8340575"""
2MASS J21574904-5534420,2MASS J21574904-5534420,"""https://simple-bd-archive.org/solo_result/2MASS%20J21574904-5534420"""
WISEPC J215751.38+265931.4,WISEPC J215751.38+265931.4,"""https://simple-bd-archive.org/solo_result/WISEPC%20J215751.38%2B265931.4"""
2MASS J21580457-1550098,2MASS J21580457-1550098,"""https://simple-bd-archive.org/solo_result/2MASS%20J21580457-1550098"""
SDSS J215817.69+000300.3,SDSS J215817.69+000300.3,"""https://simple-bd-archive.org/solo_result/SDSS%20J215817.69%2B000300.3"""
LSPM J2158+6117,LSPM J2158+6117,"""https://simple-bd-archive.org/solo_result/LSPM%20J2158%2B6117"""
PSO J329.8288+03.0840,PSO J329.8288+03.0840,"""https://simple-bd-archive.org/solo_result/PSO%20J329.8288%2B03.0840"""
ULAS J215920.00+003309.7,ULAS J215920.00+003309.7,"""https://simple-bd-archive.org/solo_result/ULAS%20J215920.00%2B003309.7"""
WISE J215949.48-480854.9,WISE J215949.48-480854.9,"""https://simple-bd-archive.org/solo_result/WISE%20J215949.48-480854.9"""
PSO J330.3214+32.3686,PSO J330.3214+32.3686,"""https://simple-bd-archive.org/solo_result/PSO%20J330.3214%2B32.3686"""
2MASS J22021125-1109461,2MASS J22021125-1109461,"""https://simple-bd-archive.org/solo_result/2MASS%20J22021125-1109461"""
2MASS J22025794-5605087,2MASS J22025794-5605087,"""https://simple-bd-archive.org/solo_result/2MASS%20J22025794-5605087"""
WISEA J220304.18+461923.4,WISEA J220304.18+461923.4,"""https://simple-bd-archive.org/solo_result/WISEA%20J220304.18%2B461923.4"""
eps Indi B,eps Indi B,"""https://simple-bd-archive.org/solo_result/eps%20Indi%20B"""
SDSS J220517.48-003710.3,SDSS J220517.48-003710.3,"""https://simple-bd-archive.org/solo_result/SDSS%20J220517.48-003710.3"""
2MASS J22062157-6116284,2MASS J22062157-6116284,"""https://simple-bd-archive.org/solo_result/2MASS%20J22062157-6116284"""
2MASSW J2206228-204705,2MASSW J2206228-204705,"""https://simple-bd-archive.org/solo_result/2MASSW%20J2206228-204705"""
PSO J331.6058+33.0207,2MASS J22062520+3301144,"""https://simple-bd-archive.org/solo_result/2MASS%20J22062520%2B3301144"""
2MASSW J2206450-421721,2MASS J22064498-4217208,"""https://simple-bd-archive.org/solo_result/2MASS%20J22064498-4217208"""
PSO J331.9397-07.0570,PSO J331.9397-07.0570,"""https://simple-bd-archive.org/solo_result/PSO%20J331.9397-07.0570"""
2MASSW J2208136+292121,2MASS J22081363+2921215,"""https://simple-bd-archive.org/solo_result/2MASS%20J22081363%2B2921215"""
WISE J220905.73+271143.9,WISE J220905.73+271143.9,"""https://simple-bd-archive.org/solo_result/WISE%20J220905.73%2B271143.9"""
ULAS J220917.12-005259.9,ULAS J220917.12-005259.9,"""https://simple-bd-archive.org/solo_result/ULAS%20J220917.12-005259.9"""
2MASS J22092183-2711329,2MASS J22092183-2711329,"""https://simple-bd-archive.org/solo_result/2MASS%20J22092183-2711329"""
WISEPC J220922.10-273439.5,WISEPC J220922.10-273439.5,"""https://simple-bd-archive.org/solo_result/WISEPC%20J220922.10-273439.5"""
GRH 2208-20,GRH 2208-20,"""https://simple-bd-archive.org/solo_result/GRH%202208-20"""
WISE J221140.52-475826.5,WISE J221140.52-475826.5,"""https://simple-bd-archive.org/solo_result/WISE%20J221140.52-475826.5"""
PM I22118-1005B,PM I22118-1005B,"""https://simple-bd-archive.org/solo_result/PM%20I22118-1005B"""
2MASS J22114470+6856262,2MASS J22114470+6856262,"""https://simple-bd-archive.org/solo_result/2MASS%20J22114470%2B6856262"""
2MASS J22120703+3430351,2MASS J22120703+3430351,"""https://simple-bd-archive.org/solo_result/2MASS%20J22120703%2B3430351"""
WISEA J221216.27-693121.6,WISEA J221216.27-693121.6,"""https://simple-bd-archive.org/solo_result/WISEA%20J221216.27-693121.6"""
CFBDS J221336.00-000333.0,CFBDS J221336.00-000333.0,"""https://simple-bd-archive.org/solo_result/CFBDS%20J221336.00-000333.0"""
2MASS J22134491-2136079,2MASS J22134491-2136079,"""https://simple-bd-archive.org/solo_result/2MASS%20J22134491-2136079"""
WISEPC J221354.69+091139.4,EQ J2213+0911,"""https://simple-bd-archive.org/solo_result/EQ%20J2213%2B0911"""
2MASSI J2214506-131959,2MASSI J2214506-131959,"""https://simple-bd-archive.org/solo_result/2MASSI%20J2214506-131959"""
2MASS J22153705+2110554,2MASS J22153705+2110554,"""https://simple-bd-archive.org/solo_result/2MASS%20J22153705%2B2110554"""
PSO J334.1193+19.8800,PSO J334.1193+19.8800,"""https://simple-bd-archive.org/solo_result/PSO%20J334.1193%2B19.8800"""
PSO J334.2624+28.9438,PSO J334.2624+28.9438,"""https://simple-bd-archive.org/solo_result/PSO%20J334.2624%2B28.9438"""
SDSS J221743.53+000253.8,SDSS J221743.53+000253.8,"""https://simple-bd-archive.org/solo_result/SDSS%20J221743.53%2B000253.8"""
HQT-9,HQT-9,"""https://simple-bd-archive.org/solo_result/HQT-9"""
ULAS J221904.07+063059.1,ULAS J221904.07+063059.1,"""https://simple-bd-archive.org/solo_result/ULAS%20J221904.07%2B063059.1"""
PSO J334.8034+11.2278,PSO J334.8034+11.2278,"""https://simple-bd-archive.org/solo_result/PSO%20J334.8034%2B11.2278"""
2MASS J22191486-6828018,2MASS J22191486-6828018,"""https://simple-bd-archive.org/solo_result/2MASS%20J22191486-6828018"""
SDSS J222000.97+121436.5,SDSS J222000.97+121436.5,"""https://simple-bd-archive.org/solo_result/SDSS%20J222000.97%2B121436.5"""
WISEA J222013.75-361709.5,WISEA J222013.75-361709.5,"""https://simple-bd-archive.org/solo_result/WISEA%20J222013.75-361709.5"""
PHL 5038B,PHL 5038B,"""https://simple-bd-archive.org/solo_result/PHL%205038B"""
WISE J222055.31-362817.4,WISE J222055.31-362817.4,"""https://simple-bd-archive.org/solo_result/WISE%20J222055.31-362817.4"""
WISE J222219.93+302601.4,WISE J222219.93+302601.4,"""https://simple-bd-archive.org/solo_result/WISE%20J222219.93%2B302601.4"""
TVLM 890-60235,TVLM 890-60235,"""https://simple-bd-archive.org/solo_result/TVLM%20890-60235"""
WISEA J222409.64-185242.1,WISEA J222409.64-185242.1,"""https://simple-bd-archive.org/solo_result/WISEA%20J222409.64-185242.1"""
2MASSW J2224438-015852,2MASS J22244381-0158521,"""https://simple-bd-archive.org/solo_result/2MASS%20J22244381-0158521"""
WISEPC J222623.05+044003.9,WISEP J222623.05+044003.9,"""https://simple-bd-archive.org/solo_result/WISEP%20J222623.05%2B044003.9"""
2MASS J22264440-7503425,2MASS J22264440-7503425,"""https://simple-bd-archive.org/solo_result/2MASS%20J22264440-7503425"""
ULAS J222711-004547,ULAS J222711-004547,"""https://simple-bd-archive.org/solo_result/ULAS%20J222711-004547"""
PSO J336.9036-18.9148,PSO J336.9036-18.9148,"""https://simple-bd-archive.org/solo_result/PSO%20J336.9036-18.9148"""
2MASS J22282889-4310262,2MASS J22282889-4310262,"""https://simple-bd-archive.org/solo_result/2MASS%20J22282889-4310262"""
LHS 523,LHS 523,"""https://simple-bd-archive.org/solo_result/LHS%20523"""
PSO J337.4317+16.4213,PSO J337.4317+16.4213,"""https://simple-bd-archive.org/solo_result/PSO%20J337.4317%2B16.4213"""
ULAS J222958.30+010217.2,ULAS J222958.30+010217.2,"""https://simple-bd-archive.org/solo_result/ULAS%20J222958.30%2B010217.2"""
WISE J223204.50-573010.5,WISE J223204.50-573010.5,"""https://simple-bd-archive.org/solo_result/WISE%20J223204.50-573010.5"""
WISEA J223343.53-133140.9,WISEA J223343.53-133140.9,"""https://simple-bd-archive.org/solo_result/WISEA%20J223343.53-133140.9"""
ULAS J223347.82+002214.0,ULAS J223347.82+002214.0,"""https://simple-bd-archive.org/solo_result/ULAS%20J223347.82%2B002214.0"""
2MASS J22344161+4041387,2MASS J22344161+4041387,"""https://simple-bd-archive.org/solo_result/2MASS%20J22344161%2B4041387"""
2MASS J22351658-3844154,2MASS J22351658-3844154,"""https://simple-bd-archive.org/solo_result/2MASS%20J22351658-3844154"""
PSO J338.8587+31.4729,PSO J338.8587+31.4729,"""https://simple-bd-archive.org/solo_result/PSO%20J338.8587%2B31.4729"""
2MASS J22353560-5906306,2MASS J22353560-5906306,"""https://simple-bd-archive.org/solo_result/2MASS%20J22353560-5906306"""
LP 460-44,LP 460-44,"""https://simple-bd-archive.org/solo_result/LP%20460-44"""
SDSS J223550.14+122737.3,SDSS J223550.14+122737.3,"""https://simple-bd-archive.org/solo_result/SDSS%20J223550.14%2B122737.3"""
WISE J223617.59+510551.9,WISE J223617.59+510551.9,"""https://simple-bd-archive.org/solo_result/WISE%20J223617.59%2B510551.9"""
2MASS J22362452+4751425 b,2MASS J22362452+4751425 b,"""https://simple-bd-archive.org/solo_result/2MASS%20J22362452%2B4751425%20b"""
ULAS J223636.89+011132.3,ULAS J223636.89+011132.3,"""https://simple-bd-archive.org/solo_result/ULAS%20J223636.89%2B011132.3"""
WISE J223720.39+722833.8,WISE J223720.39+722833.8,"""https://simple-bd-archive.org/solo_result/WISE%20J223720.39%2B722833.8"""
ULAS J223728.91+064220.1,ULAS J223728.91+064220.1,"""https://simple-bd-archive.org/solo_result/ULAS%20J223728.91%2B064220.1"""
WISEPC J223729.53-061434.2,WISE J223729.52-061434.4,"""https://simple-bd-archive.org/solo_result/WISE%20J223729.52-061434.4"""
G 216-7B,2MASS J22373255+3922398,"""https://simple-bd-archive.org/solo_result/2MASS%20J22373255%2B3922398"""
ULAS J223756.91+071656.8,ULAS J223756.91+071656.8,"""https://simple-bd-archive.org/solo_result/ULAS%20J223756.91%2B071656.8"""
2MASSI J2238074+435317,2MASS J22380742+4353179,"""https://simple-bd-archive.org/solo_result/2MASS%20J22380742%2B4353179"""
CFBDS J223856.30+034947.0,CFBDS J223856.30+034947.0,"""https://simple-bd-archive.org/solo_result/CFBDS%20J223856.30%2B034947.0"""
ULAS J223917.13+073416.0,ULAS J223917.13+073416.0,"""https://simple-bd-archive.org/solo_result/ULAS%20J223917.13%2B073416.0"""
WISEPC J223937.55+161716.2,EQ J2239+1617,"""https://simple-bd-archive.org/solo_result/EQ%20J2239%2B1617"""
ULAS J223955.76+003252.6,ULAS J223955.76+003252.6,"""https://simple-bd-archive.org/solo_result/ULAS%20J223955.76%2B003252.6"""
2MASS J22400144+0532162,2MASS J22400144+0532162,"""https://simple-bd-archive.org/solo_result/2MASS%20J22400144%2B0532162"""
ULAS J224051.81+000822.0,ULAS J224051.81+000822.0,"""https://simple-bd-archive.org/solo_result/ULAS%20J224051.81%2B000822.0"""
WISEA J224128.33+043459.3,WISEA J224128.33+043459.3,"""https://simple-bd-archive.org/solo_result/WISEA%20J224128.33%2B043459.3"""
2MASS J22425317+2542573,2MASS J22425317+2542573,"""https://simple-bd-archive.org/solo_result/2MASS%20J22425317%2B2542573"""
2MASS J22431696-5932206,2MASS J22431696-5932206,"""https://simple-bd-archive.org/solo_result/2MASS%20J22431696-5932206"""
2MASSW J2244316+204343,2MASS J22443167+2043433,"""https://simple-bd-archive.org/solo_result/2MASS%20J22443167%2B2043433"""
2MASS J22444905-3045535,2MASS J22444905-3045535,"""https://simple-bd-archive.org/solo_result/2MASS%20J22444905-3045535"""
PSO J341.4606-28.7798,PSO J341.4606-28.7798,"""https://simple-bd-archive.org/solo_result/PSO%20J341.4606-28.7798"""
HIP 112422B,HIP 112422B,"""https://simple-bd-archive.org/solo_result/HIP%20112422B"""
PSO J341.7509-15.1075,PSO J341.7509-15.1075,"""https://simple-bd-archive.org/solo_result/PSO%20J341.7509-15.1075"""
2MASS J22490917+3205489,2MASS J22490917+3205489,"""https://simple-bd-archive.org/solo_result/2MASS%20J22490917%2B3205489"""
ULAS J224922.85+071527.9,ULAS J224922.85+071527.9,"""https://simple-bd-archive.org/solo_result/ULAS%20J224922.85%2B071527.9"""
PSO J342.3797-16.4665,PSO J342.3797-16.4665,"""https://simple-bd-archive.org/solo_result/PSO%20J342.3797-16.4665"""
SDSSp J224953.45+004404.2,2MASS J22495345+0044046,"""https://simple-bd-archive.org/solo_result/2MASS%20J22495345%2B0044046"""
ULAS J225016.39+080822.4,ULAS J225016.39+080822.4,"""https://simple-bd-archive.org/solo_result/ULAS%20J225016.39%2B080822.4"""
ULAS J225114.89-000724.4,ULAS J225114.89-000724.4,"""https://simple-bd-archive.org/solo_result/ULAS%20J225114.89-000724.4"""
2MASSI J2252014-181558,2MASSI J2252014-181558,"""https://simple-bd-archive.org/solo_result/2MASSI%20J2252014-181558"""
DENIS-P J225210.73-173013.4,2MASS J22521073-1730134,"""https://simple-bd-archive.org/solo_result/2MASS%20J22521073-1730134"""
2MASSI J2254188+312349,2MASSI J2254188+312349,"""https://simple-bd-archive.org/solo_result/2MASSI%20J2254188%2B312349"""
NLTT 55219B,NLTT 55219B,"""https://simple-bd-archive.org/solo_result/NLTT%2055219B"""
2MASSI J2254519-284025,2MASS J22545194-2840253,"""https://simple-bd-archive.org/solo_result/2MASS%20J22545194-2840253"""
2MASS J22551861-5713056,2MASS J22551861-5713056,"""https://simple-bd-archive.org/solo_result/2MASS%20J22551861-5713056"""
SDSSp J225529.09-003433.4,SDSSp J225529.09-003433.4,"""https://simple-bd-archive.org/solo_result/SDSSp%20J225529.09-003433.4"""
ULAS J225540.22+061412.9,ULAS J225540.22+061412.9,"""https://simple-bd-archive.org/solo_result/ULAS%20J225540.22%2B061412.9"""
WISEPC J225540.74-311841.8,EQ J2255-3118,"""https://simple-bd-archive.org/solo_result/EQ%20J2255-3118"""
ULAS J225624.82+062152.9,ULAS J225624.82+062152.9,"""https://simple-bd-archive.org/solo_result/ULAS%20J225624.82%2B062152.9"""
ULAS J225630.91+072439.0,ULAS J225630.91+072439.0,"""https://simple-bd-archive.org/solo_result/ULAS%20J225630.91%2B072439.0"""
ULAS J225649.51+005452.5,ULAS J225649.51+005452.5,"""https://simple-bd-archive.org/solo_result/ULAS%20J225649.51%2B005452.5"""
SDSS J225913.88-005158.2,SDSS J225913.88-005158.2,"""https://simple-bd-archive.org/solo_result/SDSS%20J225913.88-005158.2"""
PSO J344.8146+20.1917,PSO J344.8146+20.1917,"""https://simple-bd-archive.org/solo_result/PSO%20J344.8146%2B20.1917"""
ULAS J230049.08+070338.0,ULAS J230049.08+070338.0,"""https://simple-bd-archive.org/solo_result/ULAS%20J230049.08%2B070338.0"""
WISE J230133.32+021635.0,WISE J230133.32+021635.0,"""https://simple-bd-archive.org/solo_result/WISE%20J230133.32%2B021635.0"""
ULAS J230203.04+070038.8,ULAS J230203.04+070038.8,"""https://simple-bd-archive.org/solo_result/ULAS%20J230203.04%2B070038.8"""
WISE J230228.68-713441.6,WISE J230228.68-713441.6,"""https://simple-bd-archive.org/solo_result/WISE%20J230228.68-713441.6"""
WISEA J230329.45+315022.7,WISEA J230329.45+315022.7,"""https://simple-bd-archive.org/solo_result/WISEA%20J230329.45%2B315022.7"""
WISE J230356.79+191432.9,WISE J230356.79+191432.9,"""https://simple-bd-archive.org/solo_result/WISE%20J230356.79%2B191432.9"""
ULAS J230358.64+005807.3,ULAS J230358.64+005807.3,"""https://simple-bd-archive.org/solo_result/ULAS%20J230358.64%2B005807.3"""
ULAS J230424.80+130111.3,ULAS J230424.80+130111.3,"""https://simple-bd-archive.org/solo_result/ULAS%20J230424.80%2B130111.3"""
ULAS J230434.41+080401.4,ULAS J230434.41+080401.4,"""https://simple-bd-archive.org/solo_result/ULAS%20J230434.41%2B080401.4"""
PSO J346.3203-11.1654,PSO J346.3203-11.1654,"""https://simple-bd-archive.org/solo_result/PSO%20J346.3203-11.1654"""
ULAS J230601.02+130225.0,ULAS J230601.02+130225.0,"""https://simple-bd-archive.org/solo_result/ULAS%20J230601.02%2B130225.0"""
PSO J346.5281-15.9406,PSO J346.5281-15.9406,"""https://simple-bd-archive.org/solo_result/PSO%20J346.5281-15.9406"""
2MASS J23062928-0502285,2MASS J23062928-0502285,"""https://simple-bd-archive.org/solo_result/2MASS%20J23062928-0502285"""
SSSPM J2307-5009,SSSPM J2307-5009,"""https://simple-bd-archive.org/solo_result/SSSPM%20J2307-5009"""
SDSS J230722.58-005746.6,SDSS J230722.58-005746.6,"""https://simple-bd-archive.org/solo_result/SDSS%20J230722.58-005746.6"""
2MASS J23072655+8753294,2MASS J23072655+8753294,"""https://simple-bd-archive.org/solo_result/2MASS%20J23072655%2B8753294"""
HR 8799c,HR 8799c,"""https://simple-bd-archive.org/solo_result/HR%208799c"""
HR 8799d,HR 8799d,"""https://simple-bd-archive.org/solo_result/HR%208799d"""
HR 8799e,HR 8799e,"""https://simple-bd-archive.org/solo_result/HR%208799e"""
HR 8799b,HR 8799b,"""https://simple-bd-archive.org/solo_result/HR%208799b"""
DENIS J2308113-272200,DENIS J2308113-272200,"""https://simple-bd-archive.org/solo_result/DENIS%20J2308113-272200"""
SSSPM J2310-1759,2MASS J23101846-1759090,"""https://simple-bd-archive.org/solo_result/2MASS%20J23101846-1759090"""
ULAS J231236.55+000602.3,ULAS J231236.55+000602.3,"""https://simple-bd-archive.org/solo_result/ULAS%20J231236.55%2B000602.3"""
WISEPA J231336.40-803700.3,WISEPA J231336.40-803700.3,"""https://simple-bd-archive.org/solo_result/WISEPA%20J231336.40-803700.3"""
PSO J348.8808+06.2873,2MASS J23153135+0617146,"""https://simple-bd-archive.org/solo_result/2MASS%20J23153135%2B0617146"""
ULAS J231536.93+034422.7,ULAS J231536.93+034422.7,"""https://simple-bd-archive.org/solo_result/ULAS%20J231536.93%2B034422.7"""
2MASS J23155665-4747315,2MASS J23155665-4747315,"""https://simple-bd-archive.org/solo_result/2MASS%20J23155665-4747315"""
ULAS J231557.61+132256.2,ULAS J231557.61+132256.2,"""https://simple-bd-archive.org/solo_result/ULAS%20J231557.61%2B132256.2"""
ULAS J231645.70+010012.5,ULAS J231645.70+010012.5,"""https://simple-bd-archive.org/solo_result/ULAS%20J231645.70%2B010012.5"""
2MASS J23174712-4838501,2MASS J23174712-4838501,"""https://simple-bd-archive.org/solo_result/2MASS%20J23174712-4838501"""
ULAS J231835.51-001330.0,ULAS J231835.51-001330.0,"""https://simple-bd-archive.org/solo_result/ULAS%20J231835.51-001330.0"""
2MASS J23185497-1301106,2MASS J23185497-1301106,"""https://simple-bd-archive.org/solo_result/2MASS%20J23185497-1301106"""
ULAS J231856.24+043328.5,ULAS J231856.24+043328.5,"""https://simple-bd-archive.org/solo_result/ULAS%20J231856.24%2B043328.5"""
WISE J231921.92+764544.4,WISE J231921.92+764544.4,"""https://simple-bd-archive.org/solo_result/WISE%20J231921.92%2B764544.4"""
WISEPC J231939.13-184404.3,EQ J2319-1844,"""https://simple-bd-archive.org/solo_result/EQ%20J2319-1844"""
2MASS J2320292+412341,2MASS J2320292+412341,"""https://simple-bd-archive.org/solo_result/2MASS%20J2320292%2B412341"""
ULAS J232035.28+144829.8,ULAS J232035.28+144829.8,"""https://simple-bd-archive.org/solo_result/ULAS%20J232035.28%2B144829.8"""
2MASS J23211254-1326282,2MASS J23211254-1326282,"""https://simple-bd-archive.org/solo_result/2MASS%20J23211254-1326282"""
ULAS J232122.72-004557.3,ULAS J232122.72-004557.3,"""https://simple-bd-archive.org/solo_result/ULAS%20J232122.72-004557.3"""
ULAS J232123.79+135454.9,ULAS J232123.79+135454.9,"""https://simple-bd-archive.org/solo_result/ULAS%20J232123.79%2B135454.9"""
PSO J350.4673-19.0783,PSO J350.4673-19.0783,"""https://simple-bd-archive.org/solo_result/PSO%20J350.4673-19.0783"""
WISEA J232219.45-140726.2,WISEA J232219.45-140726.2,"""https://simple-bd-archive.org/solo_result/WISEA%20J232219.45-140726.2"""
2MASS J23224684-3133231,2MASS J23224684-3133231,"""https://simple-bd-archive.org/solo_result/2MASS%20J23224684-3133231"""
2MASS J23225299-6151275,2MASS J23225299-6151275,"""https://simple-bd-archive.org/solo_result/2MASS%20J23225299-6151275"""
